TimeStamp,SpotPrice,InstanceType,OS type,AvailabilityZone
2014-04-14 23:44:49,0.2031,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 23:48:11,0.153,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 23:51:32,0.1284,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-14 23:58:11,0.1283,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 00:04:44,0.1284,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 00:11:15,0.1283,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 00:14:29,0.1285,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 00:17:45,0.1284,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 00:24:14,0.1283,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 00:30:44,0.1284,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 00:40:28,0.1283,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 00:43:43,0.1282,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 00:55:56,0.1283,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 00:58:56,0.1282,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 01:05:05,0.1283,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 01:17:08,0.1282,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 01:26:05,0.1283,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 01:32:01,0.1281,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 02:07:11,0.1282,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 02:15:54,0.1281,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 02:48:04,0.1288,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 02:50:59,0.129,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 02:56:51,0.1287,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 02:59:45,0.1288,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 03:11:29,0.129,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 03:17:21,0.1288,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 03:20:16,0.129,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 03:23:12,0.1288,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 03:26:07,0.1292,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 03:29:03,0.129,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 03:46:40,0.1292,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 03:49:35,0.1296,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 03:52:34,0.1288,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 03:55:29,0.129,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 04:04:20,0.1288,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 04:07:15,0.1287,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 04:10:11,0.129,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 04:13:07,0.1288,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 04:16:02,0.129,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 04:21:54,0.1292,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 04:27:46,0.1287,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 04:30:42,0.1288,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 04:33:40,0.1292,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 04:39:30,0.1288,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 04:45:25,0.129,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 04:48:20,0.1288,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 04:57:05,0.129,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 05:00:00,0.1292,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 05:02:56,0.1287,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 05:05:51,0.1288,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 05:11:42,0.129,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 05:14:38,0.1292,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 05:17:32,0.1287,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 05:20:28,0.1288,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 05:32:09,0.129,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 05:35:06,0.1292,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 05:38:00,0.1288,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 05:40:56,0.129,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 05:43:51,0.1288,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 05:49:44,0.1292,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 05:52:39,0.129,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 06:16:07,0.1288,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 06:19:02,0.129,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 06:27:48,0.1292,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 06:36:35,0.1288,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 06:39:30,0.129,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 06:42:27,0.1288,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 06:45:22,0.129,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 06:48:20,0.1288,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 06:51:13,0.1292,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 06:54:09,0.1288,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 06:57:02,0.129,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 07:02:53,0.1287,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 07:05:48,0.1288,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 07:11:42,0.1296,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 07:14:38,0.1292,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 07:17:36,0.1288,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 07:20:32,0.129,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 07:23:27,0.1292,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 07:26:23,0.1288,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 07:35:08,0.129,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 07:38:02,0.1288,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 07:41:00,0.129,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 07:46:52,0.1292,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 07:49:48,0.1288,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 07:58:35,0.129,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 08:30:52,0.1292,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 08:45:37,0.129,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 08:48:33,0.1288,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 08:51:30,0.129,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 09:09:04,0.1288,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 09:12:01,0.129,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 09:17:52,0.1287,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 09:20:47,0.129,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 09:29:33,0.1288,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 09:32:28,0.129,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 09:35:25,0.1292,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 09:38:20,0.1288,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 09:44:15,0.1292,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 09:47:10,0.1286,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 09:50:07,0.129,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 10:01:52,0.1288,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 10:04:46,0.129,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 10:07:41,0.1288,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 10:10:38,0.1292,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 10:16:31,0.1296,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 10:19:25,0.129,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 10:22:22,0.1287,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 10:25:17,0.129,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 10:28:13,0.1288,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 10:31:14,0.1286,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 10:34:10,0.1288,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 10:42:57,0.1296,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 10:45:52,0.1292,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 10:48:49,0.1288,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 10:51:45,0.129,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 10:54:43,0.1292,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 10:57:39,0.129,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 11:00:34,0.1288,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 11:03:31,0.1292,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 11:06:26,0.129,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 11:30:02,0.1296,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 11:32:58,0.129,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 11:41:47,0.1288,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 11:44:43,0.129,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 11:47:41,0.1287,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 11:50:39,0.1288,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 11:59:25,0.129,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 12:02:22,0.1288,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 12:11:10,0.1286,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 12:14:05,0.1288,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 12:17:01,0.1287,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 12:19:58,0.1288,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 12:22:55,0.1286,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 12:25:51,0.1288,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 12:31:44,0.1287,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 12:34:40,0.1288,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 12:37:37,0.1286,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 12:43:31,0.1284,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 12:46:29,0.1283,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 12:49:24,0.1286,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 12:52:24,0.1287,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 12:55:19,0.1285,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 12:58:18,0.129,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 13:07:12,0.1288,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 13:10:07,0.1292,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 13:13:06,0.1288,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 13:27:55,0.1287,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 13:30:53,0.1288,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 13:36:47,0.129,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 13:39:43,0.1288,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 13:45:44,0.129,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 13:48:38,0.1292,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 13:51:37,0.1288,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 13:54:34,0.129,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 14:12:17,0.1288,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 14:15:15,0.129,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 14:18:14,0.1284,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 14:21:11,0.1289,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 14:24:12,0.1287,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 14:27:08,0.1288,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 14:30:04,0.1287,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 14:33:02,0.1285,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 14:36:02,0.1287,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 14:41:58,0.1285,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 14:44:55,0.1286,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 14:47:53,0.1285,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 14:50:49,0.1286,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 14:53:48,0.1285,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 14:56:46,0.1288,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 14:59:41,0.1289,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 15:02:38,0.1286,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 15:08:32,0.1284,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 15:14:24,0.1286,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 15:17:21,0.1289,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 15:26:13,0.129,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 15:32:09,0.1287,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 15:38:01,0.1285,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 15:40:57,0.1286,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 15:43:52,0.1285,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 15:46:49,0.1284,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 15:52:43,0.1285,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 15:58:34,0.1284,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 16:04:26,0.1283,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 16:10:17,0.1284,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 16:22:06,0.1283,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 16:27:56,0.1282,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 16:45:33,0.1283,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 16:48:29,0.1285,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 16:51:25,0.1282,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 16:54:21,0.1284,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 16:57:18,0.1285,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 17:06:06,0.1286,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 17:09:00,0.1284,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 17:11:56,0.1285,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 17:14:51,0.1288,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 17:20:42,0.129,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 17:23:37,0.1289,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 17:26:34,0.1288,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 17:29:29,0.1286,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 17:32:25,0.1285,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 17:35:22,0.1286,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 17:38:16,0.1284,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 17:44:07,0.1287,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 17:47:00,0.1286,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 17:49:55,0.1287,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 17:52:51,0.1285,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 17:58:40,0.1284,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 18:01:35,0.1285,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 18:07:25,0.1284,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 18:10:19,0.129,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 18:13:14,0.1286,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 18:16:09,0.1289,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 18:19:03,0.1286,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 18:21:58,0.1287,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 18:24:53,0.1294,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 18:27:50,0.1289,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 18:33:41,0.1287,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 18:39:28,0.1288,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 18:45:17,0.1292,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 18:48:12,0.129,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 18:51:05,0.1287,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 18:54:00,0.1288,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 18:56:54,0.1285,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 19:05:34,0.1287,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 19:11:21,0.1366,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 19:20:05,0.1391,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 19:22:59,0.1366,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 19:25:55,0.1391,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 19:28:51,0.1366,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 19:31:45,0.1338,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 19:34:40,0.1366,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 19:40:32,4.0,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 19:49:16,0.151,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 19:52:10,0.164,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 19:55:03,0.1383,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 19:57:54,0.1365,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 20:00:49,0.1383,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 20:06:36,0.1365,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 20:09:28,0.1446,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 20:12:21,0.151,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 20:15:13,0.1383,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 20:20:57,0.164,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 20:23:49,0.1383,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 20:26:41,0.1342,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 20:29:32,0.1383,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 20:43:45,0.1365,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 20:46:36,0.1383,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 21:00:44,0.1408,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 21:03:35,0.1383,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 21:06:26,4.0,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 21:09:13,0.1352,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 21:11:59,0.1382,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 21:14:48,0.1446,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 21:17:37,0.1334,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 21:20:25,0.1365,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 21:23:12,0.1334,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 21:25:59,0.1352,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 21:31:32,0.1342,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 21:37:04,0.1334,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 21:39:49,0.1352,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 21:42:36,0.1342,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 21:45:21,0.1352,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 21:53:36,0.1365,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 22:01:48,0.1382,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 22:09:59,0.1365,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 22:12:43,0.1334,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 22:18:10,0.1322,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 22:20:52,0.1291,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 22:26:14,0.1295,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 22:28:56,0.1294,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 22:31:37,0.1295,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 22:34:20,0.1297,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-15 22:36:59,0.1282,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-16 00:10:07,0.1283,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-16 00:22:43,0.1282,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-16 00:35:13,0.1283,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-16 00:42:42,0.1282,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-16 00:52:39,0.1283,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-16 01:07:23,0.1282,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-16 01:09:46,0.1283,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-16 01:12:13,0.1282,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-16 01:14:38,0.1283,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-16 01:19:30,0.1284,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-16 01:24:19,0.1283,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-16 01:26:43,0.1284,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-16 01:29:09,0.1283,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-16 01:31:31,0.1282,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-16 03:15:27,0.1284,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-16 03:17:41,0.1283,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-16 03:24:21,0.1282,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-16 03:26:34,0.1283,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-16 03:28:45,0.1284,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-16 03:35:23,0.1285,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-16 03:37:35,0.1284,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-16 03:39:46,0.1286,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-16 03:41:57,0.1281,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-16 07:19:52,0.1282,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-16 07:21:53,0.1281,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-16 07:39:43,0.1282,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-16 07:53:36,0.1283,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-16 08:09:30,0.1284,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-16 08:11:29,0.1283,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-16 08:19:24,0.1284,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-16 08:21:23,0.1288,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-16 08:23:23,0.129,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-16 08:25:24,0.1287,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-16 08:27:24,0.1285,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-16 08:31:22,0.1283,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-16 08:37:19,0.1282,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-16 08:39:18,0.1283,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-16 08:45:16,0.1284,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-16 08:51:16,0.1283,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-16 09:01:08,0.1285,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-16 09:03:09,0.1284,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-16 09:05:07,0.1285,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-16 09:07:08,0.1286,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-16 09:09:06,0.1285,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-16 09:11:06,0.1283,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-16 09:13:04,0.1282,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-16 09:15:03,0.1283,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-16 09:25:00,0.1284,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-16 09:26:59,0.1282,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-16 09:32:54,0.1283,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-16 09:34:54,0.1282,c3.4xlarge,Linux/UNIX,us-west-1a
2014-04-16 09:52:46,0.1281,c3.4xlarge,Linux/UNIX,us-west-1a
