,AvailabilityZone,InstanceType,Max,Mean,Median,Min,STD,OnDemand,yrTerm1Standard.allUpfront,yrTerm1Standard.noUpfront,yrTerm1Standard.partialUpfront,yrTerm3Convertible.allUpfront,yrTerm3Convertible.noUpfront,yrTerm3Convertible.partialUpfront,yrTerm3Standard.allUpfront,yrTerm3Standard.partialUpfront
1048,eu-west-1b,hs1.8xlarge,,,,,,4.9,2.394,2.858,2.443,,,,1.7009999999999998,1.81
1049,eu-west-1c,t2.nano,,,,,,0.0063,0.004,0.005,0.004,0.004,0.005,0.004,0.003,0.003
1050,eu-west-1c,t2.micro,,,,,,0.013000000000000001,0.009000000000000001,0.01,0.009000000000000001,0.008,0.009000000000000001,0.008,0.006,0.006
1051,eu-west-1c,t2.small,,,,,,0.025,0.017,0.02,0.017,0.015,0.018000000000000002,0.015,0.011000000000000001,0.012
1052,eu-west-1c,t2.medium,,,,,,0.05,0.033,0.04,0.034,0.03,0.036000000000000004,0.031,0.023,0.024
1053,eu-west-1c,t2.large,,,,,,0.10099999999999999,0.067,0.08,0.068,0.06,0.07200000000000001,0.061,0.045,0.048
1054,eu-west-1c,t2.xlarge,,,,,,0.20199999999999999,0.134,0.16,0.13699999999999998,0.121,0.14400000000000002,0.12300000000000001,0.092,0.09699999999999999
1055,eu-west-1c,t2.2xlarge,,,,,,0.40399999999999997,0.26899999999999996,0.321,0.27399999999999997,0.242,0.289,0.247,0.183,0.195
1056,eu-west-1c,hs1.8xlarge,,,,,,4.9,2.394,2.858,2.443,,,,1.7009999999999998,1.81
1057,eu-west-1a,t2.nano,,,,,,0.0063,0.004,0.005,0.004,0.004,0.005,0.004,0.003,0.003
1058,eu-west-1a,t2.micro,,,,,,0.013000000000000001,0.009000000000000001,0.01,0.009000000000000001,0.008,0.009000000000000001,0.008,0.006,0.006
1059,eu-west-1a,t2.small,,,,,,0.025,0.017,0.02,0.017,0.015,0.018000000000000002,0.015,0.011000000000000001,0.012
1060,eu-west-1a,t2.medium,,,,,,0.05,0.033,0.04,0.034,0.03,0.036000000000000004,0.031,0.023,0.024
1061,eu-west-1a,t2.large,,,,,,0.10099999999999999,0.067,0.08,0.068,0.06,0.07200000000000001,0.061,0.045,0.048
1062,eu-west-1a,t2.xlarge,,,,,,0.20199999999999999,0.134,0.16,0.13699999999999998,0.121,0.14400000000000002,0.12300000000000001,0.092,0.09699999999999999
1063,eu-west-1a,t2.2xlarge,,,,,,0.40399999999999997,0.26899999999999996,0.321,0.27399999999999997,0.242,0.289,0.247,0.183,0.195
1064,eu-west-1a,hs1.8xlarge,,,,,,4.9,2.394,2.858,2.443,,,,1.7009999999999998,1.81
1065,eu-west-1a,cg1.4xlarge,,,,,,2.36,,,,,,,,
1066,us-west-2c,t2.nano,,,,,,0.0059,0.004,0.005,0.004,0.004,0.004,0.004,0.003,0.003
1067,us-west-2c,t2.micro,,,,,,0.012,0.008,0.009000000000000001,0.008,0.006999999999999999,0.008,0.006999999999999999,0.005,0.005
1068,us-west-2c,t2.small,,,,,,0.023,0.016,0.018000000000000002,0.016,0.013999999999999999,0.016,0.013999999999999999,0.01,0.011000000000000001
1069,us-west-2c,t2.medium,,,,,,0.047,0.031,0.036000000000000004,0.032,0.027999999999999997,0.032,0.028999999999999998,0.021,0.022000000000000002
1070,us-west-2c,t2.large,,,,,,0.094,0.063,0.07200000000000001,0.064,0.057,0.065,0.057999999999999996,0.040999999999999995,0.044000000000000004
1071,us-west-2c,t2.xlarge,,,,,,0.188,0.126,0.15,0.128,0.113,0.135,0.11599999999999999,0.083,0.08900000000000001
1072,us-west-2c,t2.2xlarge,,,,,,0.376,0.252,0.3,0.257,0.226,0.27,0.231,0.16699999999999998,0.177
1073,us-west-2c,r3.2xlarge,,,,,,0.665,0.353,0.418,0.36,0.317,0.376,0.324,0.233,0.248
1074,us-west-2c,r3.4xlarge,,,,,,1.33,0.706,0.836,0.72,0.635,0.752,0.648,0.467,0.49700000000000005
1075,us-west-2c,r3.8xlarge,,,,,,2.66,1.411,1.672,1.4409999999999998,1.27,1.505,1.297,0.9329999999999999,0.993
1076,us-west-2c,hs1.8xlarge,,,,,,4.6,2.156,2.574,2.2,,,,1.32,1.4040000000000001
1077,ap-northeast-2c,t2.nano,,,,,,0.008,0.006,0.006999999999999999,0.006,0.005,0.006,0.005,0.004,0.004
1078,ap-northeast-2c,t2.micro,,,,,,0.016,0.012,0.013999999999999999,0.012,0.011000000000000001,0.013000000000000001,0.011000000000000001,0.008,0.008
1079,ap-northeast-2c,t2.small,,,,,,0.032,0.024,0.027999999999999997,0.024,0.022000000000000002,0.025,0.022000000000000002,0.015,0.016
1080,ap-northeast-2c,t2.medium,,,,,,0.064,0.046,0.055,0.047,0.040999999999999995,0.05,0.042,0.03,0.032
1081,ap-northeast-2c,t2.large,,,,,,0.128,0.092,0.11,0.094,0.083,0.099,0.085,0.06,0.064
1082,ap-northeast-2c,t2.xlarge,,,,,,0.256,0.185,0.221,0.18899999999999997,0.16699999999999998,0.19899999999999998,0.17,0.12,0.128
1083,ap-northeast-2c,t2.2xlarge,,,,,,0.512,0.37,0.442,0.37799999999999995,0.33299999999999996,0.39799999999999996,0.34,0.24100000000000002,0.256
1084,ap-northeast-2a,t2.nano,,,,,,0.008,0.006,0.006999999999999999,0.006,0.005,0.006,0.005,0.004,0.004
1085,ap-northeast-2a,t2.micro,,,,,,0.016,0.012,0.013999999999999999,0.012,0.011000000000000001,0.013000000000000001,0.011000000000000001,0.008,0.008
1086,ap-northeast-2a,t2.small,,,,,,0.032,0.024,0.027999999999999997,0.024,0.022000000000000002,0.025,0.022000000000000002,0.015,0.016
1087,ap-northeast-2a,t2.medium,,,,,,0.064,0.046,0.055,0.047,0.040999999999999995,0.05,0.042,0.03,0.032
1088,ap-northeast-2a,t2.large,,,,,,0.128,0.092,0.11,0.094,0.083,0.099,0.085,0.06,0.064
1089,ap-northeast-2a,t2.xlarge,,,,,,0.256,0.185,0.221,0.18899999999999997,0.16699999999999998,0.19899999999999998,0.17,0.12,0.128
1090,ap-northeast-2a,t2.2xlarge,,,,,,0.512,0.37,0.442,0.37799999999999995,0.33299999999999996,0.39799999999999996,0.34,0.24100000000000002,0.256
1091,us-west-1b,t2.nano,,,,,,0.0077,0.005,0.006,0.005,0.005,0.005,0.005,0.004,0.004
1092,us-west-1b,t2.micro,,,,,,0.015,0.011000000000000001,0.012,0.011000000000000001,0.01,0.011000000000000001,0.01,0.008,0.008
1093,us-west-1b,t2.small,,,,,,0.031,0.021,0.024,0.021,0.019,0.022000000000000002,0.019,0.013999999999999999,0.015
1094,us-west-1b,t2.medium,,,,,,0.061,0.040999999999999995,0.048,0.042,0.037000000000000005,0.043,0.038,0.028999999999999998,0.031
1095,us-west-1b,t2.large,,,,,,0.122,0.083,0.096,0.085,0.075,0.086,0.077,0.057,0.061
1096,us-west-1b,t2.xlarge,,,,,,0.244,0.165,0.19699999999999998,0.16899999999999998,0.149,0.17800000000000002,0.152,0.115,0.122
1097,us-west-1b,t2.2xlarge,,,,,,0.488,0.331,0.395,0.337,0.297,0.355,0.304,0.22899999999999998,0.244
1098,us-west-1c,t2.nano,,,,,,0.0077,0.005,0.006,0.005,0.005,0.005,0.005,0.004,0.004
1099,us-west-1c,t2.micro,,,,,,0.015,0.011000000000000001,0.012,0.011000000000000001,0.01,0.011000000000000001,0.01,0.008,0.008
1100,us-west-1c,t2.small,,,,,,0.031,0.021,0.024,0.021,0.019,0.022000000000000002,0.019,0.013999999999999999,0.015
1101,us-west-1c,t2.medium,,,,,,0.061,0.040999999999999995,0.048,0.042,0.037000000000000005,0.043,0.038,0.028999999999999998,0.031
1102,us-west-1c,t2.large,,,,,,0.122,0.083,0.096,0.085,0.075,0.086,0.077,0.057,0.061
1103,us-west-1c,t2.xlarge,,,,,,0.244,0.165,0.19699999999999998,0.16899999999999998,0.149,0.17800000000000002,0.152,0.115,0.122
1104,us-west-1c,t2.2xlarge,,,,,,0.488,0.331,0.395,0.337,0.297,0.355,0.304,0.22899999999999998,0.244
1105,us-west-2b,t2.nano,,,,,,0.0059,0.004,0.005,0.004,0.004,0.004,0.004,0.003,0.003
1106,us-west-2b,t2.micro,,,,,,0.012,0.008,0.009000000000000001,0.008,0.006999999999999999,0.008,0.006999999999999999,0.005,0.005
1107,us-west-2b,t2.small,,,,,,0.023,0.016,0.018000000000000002,0.016,0.013999999999999999,0.016,0.013999999999999999,0.01,0.011000000000000001
1108,us-west-2b,t2.medium,,,,,,0.047,0.031,0.036000000000000004,0.032,0.027999999999999997,0.032,0.028999999999999998,0.021,0.022000000000000002
1109,us-west-2b,t2.large,,,,,,0.094,0.063,0.07200000000000001,0.064,0.057,0.065,0.057999999999999996,0.040999999999999995,0.044000000000000004
1110,us-west-2b,t2.xlarge,,,,,,0.188,0.126,0.15,0.128,0.113,0.135,0.11599999999999999,0.083,0.08900000000000001
1111,us-west-2b,t2.2xlarge,,,,,,0.376,0.252,0.3,0.257,0.226,0.27,0.231,0.16699999999999998,0.177
1112,us-west-2b,r3.2xlarge,,,,,,0.665,0.353,0.418,0.36,0.317,0.376,0.324,0.233,0.248
1113,us-west-2b,r3.4xlarge,,,,,,1.33,0.706,0.836,0.72,0.635,0.752,0.648,0.467,0.49700000000000005
1114,us-west-2b,r3.8xlarge,,,,,,2.66,1.411,1.672,1.4409999999999998,1.27,1.505,1.297,0.9329999999999999,0.993
1115,us-west-2b,hs1.8xlarge,,,,,,4.6,2.156,2.574,2.2,,,,1.32,1.4040000000000001
1116,us-west-2a,t2.nano,,,,,,0.0059,0.004,0.005,0.004,0.004,0.004,0.004,0.003,0.003
1117,us-west-2a,t2.micro,,,,,,0.012,0.008,0.009000000000000001,0.008,0.006999999999999999,0.008,0.006999999999999999,0.005,0.005
1118,us-west-2a,t2.small,,,,,,0.023,0.016,0.018000000000000002,0.016,0.013999999999999999,0.016,0.013999999999999999,0.01,0.011000000000000001
1119,us-west-2a,t2.medium,,,,,,0.047,0.031,0.036000000000000004,0.032,0.027999999999999997,0.032,0.028999999999999998,0.021,0.022000000000000002
1120,us-west-2a,t2.large,,,,,,0.094,0.063,0.07200000000000001,0.064,0.057,0.065,0.057999999999999996,0.040999999999999995,0.044000000000000004
1121,us-west-2a,t2.xlarge,,,,,,0.188,0.126,0.15,0.128,0.113,0.135,0.11599999999999999,0.083,0.08900000000000001
1122,us-west-2a,t2.2xlarge,,,,,,0.376,0.252,0.3,0.257,0.226,0.27,0.231,0.16699999999999998,0.177
1123,us-west-2a,r3.2xlarge,,,,,,0.665,0.353,0.418,0.36,0.317,0.376,0.324,0.233,0.248
1124,us-west-2a,r3.4xlarge,,,,,,1.33,0.706,0.836,0.72,0.635,0.752,0.648,0.467,0.49700000000000005
1125,us-west-2a,r3.8xlarge,,,,,,2.66,1.411,1.672,1.4409999999999998,1.27,1.505,1.297,0.9329999999999999,0.993
1126,us-west-2a,hs1.8xlarge,,,,,,4.6,2.156,2.574,2.2,,,,1.32,1.4040000000000001
1127,ap-southeast-2c,t1.micro,,,,,,0.02,0.015,0.016,0.015,,,,0.011000000000000001,0.012
1128,ap-southeast-2c,t2.nano,,,,,,0.008,0.006,0.006999999999999999,0.006,0.005,0.006,0.006,0.004,0.005
1129,ap-southeast-2c,t2.micro,,,,,,0.016,0.012,0.013999999999999999,0.012,0.011000000000000001,0.013000000000000001,0.011000000000000001,0.008,0.009000000000000001
1130,ap-southeast-2c,t2.small,,,,,,0.032,0.024,0.027999999999999997,0.024,0.022000000000000002,0.025,0.022000000000000002,0.018000000000000002,0.019
1131,ap-southeast-2c,t2.medium,,,,,,0.064,0.047,0.055999999999999994,0.048,0.042,0.05,0.043,0.036000000000000004,0.038
1132,ap-southeast-2c,t2.large,,,,,,0.128,0.094,0.11199999999999999,0.096,0.085,0.10099999999999999,0.086,0.07,0.075
1133,ap-southeast-2c,t2.xlarge,,,,,,0.256,0.188,0.225,0.192,0.16899999999999998,0.20199999999999999,0.17300000000000001,0.141,0.15
1134,ap-southeast-2c,t2.2xlarge,,,,,,0.512,0.376,0.449,0.384,0.33899999999999997,0.40399999999999997,0.34600000000000003,0.28300000000000003,0.301
1135,ap-southeast-2c,m1.small,,,,,,0.057999999999999996,0.033,0.039,0.033,,,,0.021,0.022000000000000002
1136,ap-southeast-2c,m1.medium,,,,,,0.11699999999999999,0.065,0.078,0.066,,,,0.040999999999999995,0.044000000000000004
1137,ap-southeast-2c,m1.large,,,,,,0.233,0.128,0.156,0.131,,,,0.08199999999999999,0.087
1138,ap-southeast-2c,m1.xlarge,,,,,,0.467,0.257,0.312,0.262,,,,0.16399999999999998,0.175
1139,ap-southeast-2c,m2.xlarge,,,,,,0.29600000000000004,0.125,0.14800000000000002,0.127,,,,0.08,0.085
1140,ap-southeast-2c,m2.2xlarge,,,,,,0.5920000000000001,0.25,0.29600000000000004,0.255,,,,0.16,0.17
1141,ap-southeast-2c,m2.4xlarge,,,,,,1.183,0.501,0.5920000000000001,0.511,,,,0.32,0.34
1142,ap-southeast-2c,hs1.8xlarge,,,,,,5.57,2.6460000000000004,3.158,2.7,,,,1.88,2.0
1143,ap-southeast-2c,c1.medium,,,,,,0.16399999999999998,0.10300000000000001,0.122,0.106,,,,0.07,0.075
1144,ap-southeast-2c,c1.xlarge,,,,,,0.655,0.414,0.488,0.42200000000000004,,,,0.278,0.29600000000000004
1145,ap-southeast-2c,g2.2xlarge,,,,,,0.898,0.5870000000000001,0.6779999999999999,0.599,0.528,0.61,0.539,0.41700000000000004,0.44299999999999995
1146,ap-southeast-2c,g2.8xlarge,,,,,,3.592,2.347,2.7119999999999997,2.395,2.112,2.441,2.156,1.6669999999999998,1.7730000000000001
1147,eu-central-1b,t2.nano,,,,,,0.0068,0.005,0.006,0.005,0.004,0.005,0.004,0.003,0.003
1148,eu-central-1b,t2.micro,,,,,,0.013999999999999999,0.009000000000000001,0.011000000000000001,0.009000000000000001,0.008,0.01,0.008,0.006999999999999999,0.006999999999999999
1149,eu-central-1b,t2.small,,,,,,0.027000000000000003,0.019,0.022000000000000002,0.019,0.017,0.02,0.017,0.012,0.013000000000000001
1150,eu-central-1b,t2.medium,,,,,,0.054000000000000006,0.036000000000000004,0.043,0.037000000000000005,0.032,0.039,0.033,0.024,0.026000000000000002
1151,eu-central-1b,t2.large,,,,,,0.10800000000000001,0.073,0.087,0.07400000000000001,0.066,0.078,0.067,0.049,0.052000000000000005
1152,eu-central-1b,t2.xlarge,,,,,,0.21600000000000003,0.145,0.17300000000000001,0.14800000000000002,0.13,0.155,0.133,0.098,0.10400000000000001
1153,eu-central-1b,t2.2xlarge,,,,,,0.43200000000000005,0.289,0.345,0.295,0.26,0.311,0.266,0.196,0.209
1154,ap-southeast-2b,t2.nano,,,,,,0.008,0.006,0.006999999999999999,0.006,0.005,0.006,0.006,0.004,0.005
1155,ap-southeast-2b,t2.micro,,,,,,0.016,0.012,0.013999999999999999,0.012,0.011000000000000001,0.013000000000000001,0.011000000000000001,0.008,0.009000000000000001
1156,ap-southeast-2b,t2.small,,,,,,0.032,0.024,0.027999999999999997,0.024,0.022000000000000002,0.025,0.022000000000000002,0.018000000000000002,0.019
1157,ap-southeast-2b,t2.medium,,,,,,0.064,0.047,0.055999999999999994,0.048,0.042,0.05,0.043,0.036000000000000004,0.038
1158,ap-southeast-2b,t2.large,,,,,,0.128,0.094,0.11199999999999999,0.096,0.085,0.10099999999999999,0.086,0.07,0.075
1159,ap-southeast-2b,t2.xlarge,,,,,,0.256,0.188,0.225,0.192,0.16899999999999998,0.20199999999999999,0.17300000000000001,0.141,0.15
1160,ap-southeast-2b,t2.2xlarge,,,,,,0.512,0.376,0.449,0.384,0.33899999999999997,0.40399999999999997,0.34600000000000003,0.28300000000000003,0.301
1161,ap-southeast-2b,hs1.8xlarge,,,,,,5.57,2.6460000000000004,3.158,2.7,,,,1.88,2.0
1162,ap-southeast-2a,t2.nano,,,,,,0.008,0.006,0.006999999999999999,0.006,0.005,0.006,0.006,0.004,0.005
1163,ap-southeast-2a,t2.micro,,,,,,0.016,0.012,0.013999999999999999,0.012,0.011000000000000001,0.013000000000000001,0.011000000000000001,0.008,0.009000000000000001
1164,ap-southeast-2a,t2.small,,,,,,0.032,0.024,0.027999999999999997,0.024,0.022000000000000002,0.025,0.022000000000000002,0.018000000000000002,0.019
1165,ap-southeast-2a,t2.medium,,,,,,0.064,0.047,0.055999999999999994,0.048,0.042,0.05,0.043,0.036000000000000004,0.038
1166,ap-southeast-2a,t2.large,,,,,,0.128,0.094,0.11199999999999999,0.096,0.085,0.10099999999999999,0.086,0.07,0.075
1167,ap-southeast-2a,t2.xlarge,,,,,,0.256,0.188,0.225,0.192,0.16899999999999998,0.20199999999999999,0.17300000000000001,0.141,0.15
1168,ap-southeast-2a,t2.2xlarge,,,,,,0.512,0.376,0.449,0.384,0.33899999999999997,0.40399999999999997,0.34600000000000003,0.28300000000000003,0.301
1169,ap-southeast-2a,r4.large,,,,,,0.16,0.094,0.11199999999999999,0.096,0.084,0.10099999999999999,0.086,0.06,0.064
1170,ap-southeast-2a,r4.xlarge,,,,,,0.319,0.188,0.22399999999999998,0.192,0.16899999999999998,0.20199999999999999,0.172,0.12,0.128
1171,ap-southeast-2a,r4.2xlarge,,,,,,0.638,0.375,0.44799999999999995,0.38299999999999995,0.33799999999999997,0.40299999999999997,0.345,0.24,0.255
1172,ap-southeast-2a,r4.4xlarge,,,,,,1.2770000000000001,0.7509999999999999,0.8959999999999999,0.7659999999999999,0.6759999999999999,0.807,0.6890000000000001,0.48,0.511
1173,ap-southeast-2a,r4.8xlarge,,,,,,2.5540000000000003,1.5019999999999998,1.7930000000000001,1.5319999999999998,1.351,1.6130000000000002,1.379,0.96,1.021
1174,ap-southeast-2a,r4.16xlarge,,,,,,5.107,3.003,3.585,3.0639999999999996,2.7030000000000003,3.227,2.758,1.92,2.043
1175,ap-southeast-2a,x1.16xlarge,,,,,,9.671,5.562,6.64,5.675,5.005,5.976,5.1080000000000005,2.7060000000000004,2.8789999999999996
1176,ap-southeast-2a,x1.32xlarge,,,,,,19.340999999999998,11.123,13.28,11.35,10.011000000000001,11.952,10.215,5.4110000000000005,5.757000000000001
1177,ap-southeast-2a,hs1.8xlarge,,,,,,5.57,2.6460000000000004,3.158,2.7,,,,1.88,2.0
1178,eu-central-1a,t2.nano,,,,,,0.0068,0.005,0.006,0.005,0.004,0.005,0.004,0.003,0.003
1179,eu-central-1a,t2.micro,,,,,,0.013999999999999999,0.009000000000000001,0.011000000000000001,0.009000000000000001,0.008,0.01,0.008,0.006999999999999999,0.006999999999999999
1180,eu-central-1a,t2.small,,,,,,0.027000000000000003,0.019,0.022000000000000002,0.019,0.017,0.02,0.017,0.012,0.013000000000000001
1181,eu-central-1a,t2.medium,,,,,,0.054000000000000006,0.036000000000000004,0.043,0.037000000000000005,0.032,0.039,0.033,0.024,0.026000000000000002
1182,eu-central-1a,t2.large,,,,,,0.10800000000000001,0.073,0.087,0.07400000000000001,0.066,0.078,0.067,0.049,0.052000000000000005
1183,eu-central-1a,t2.xlarge,,,,,,0.21600000000000003,0.145,0.17300000000000001,0.14800000000000002,0.13,0.155,0.133,0.098,0.10400000000000001
1184,eu-central-1a,t2.2xlarge,,,,,,0.43200000000000005,0.289,0.345,0.295,0.26,0.311,0.266,0.196,0.209
1185,us-east-1a,t2.nano,,,,,,0.0059,0.004,0.005,0.004,0.004,0.004,0.004,0.003,0.003
1186,us-east-1a,t2.micro,,,,,,0.012,0.008,0.009000000000000001,0.008,0.006999999999999999,0.008,0.006999999999999999,0.005,0.005
1187,us-east-1a,t2.small,,,,,,0.023,0.016,0.018000000000000002,0.016,0.013999999999999999,0.016,0.013999999999999999,0.01,0.011000000000000001
1188,us-east-1a,t2.medium,,,,,,0.047,0.031,0.036000000000000004,0.032,0.027999999999999997,0.032,0.028999999999999998,0.021,0.022000000000000002
1189,us-east-1a,t2.large,,,,,,0.094,0.063,0.07200000000000001,0.064,0.057,0.065,0.057999999999999996,0.040999999999999995,0.044000000000000004
1190,us-east-1a,t2.xlarge,,,,,,0.188,0.126,0.15,0.128,0.113,0.135,0.11599999999999999,0.083,0.08900000000000001
1191,us-east-1a,t2.2xlarge,,,,,,0.376,0.252,0.3,0.257,0.226,0.27,0.231,0.16699999999999998,0.177
1192,us-east-1a,hs1.8xlarge,,,,,,4.6,2.156,2.574,2.2,,,,1.32,1.4040000000000001
1193,ap-southeast-1a,t2.nano,,,,,,0.0075,0.006,0.006999999999999999,0.006,0.005,0.006,0.005,0.004,0.004
1194,ap-southeast-1a,t2.micro,,,,,,0.015,0.011000000000000001,0.013000000000000001,0.011000000000000001,0.01,0.012,0.01,0.008,0.009000000000000001
1195,ap-southeast-1a,t2.small,,,,,,0.03,0.023,0.027000000000000003,0.023,0.021,0.024,0.021,0.017,0.018000000000000002
1196,ap-southeast-1a,t2.medium,,,,,,0.06,0.044000000000000004,0.053,0.045,0.04,0.048,0.040999999999999995,0.033,0.035
1197,ap-southeast-1a,t2.large,,,,,,0.12,0.08800000000000001,0.105,0.09,0.079,0.095,0.081,0.067,0.071
1198,ap-southeast-1a,t2.xlarge,,,,,,0.24,0.17600000000000002,0.21100000000000002,0.18,0.159,0.19,0.162,0.133,0.141
1199,ap-southeast-1a,t2.2xlarge,,,,,,0.48,0.353,0.42100000000000004,0.36,0.318,0.379,0.324,0.265,0.282
1200,ap-southeast-1a,hs1.8xlarge,,,,,,5.57,2.6460000000000004,3.158,2.7,,,,1.88,2.0
1201,ap-southeast-1b,t2.nano,,,,,,0.0075,0.006,0.006999999999999999,0.006,0.005,0.006,0.005,0.004,0.004
1202,ap-southeast-1b,t2.micro,,,,,,0.015,0.011000000000000001,0.013000000000000001,0.011000000000000001,0.01,0.012,0.01,0.008,0.009000000000000001
1203,ap-southeast-1b,t2.small,,,,,,0.03,0.023,0.027000000000000003,0.023,0.021,0.024,0.021,0.017,0.018000000000000002
1204,ap-southeast-1b,t2.medium,,,,,,0.06,0.044000000000000004,0.053,0.045,0.04,0.048,0.040999999999999995,0.033,0.035
1205,ap-southeast-1b,t2.large,,,,,,0.12,0.08800000000000001,0.105,0.09,0.079,0.095,0.081,0.067,0.071
1206,ap-southeast-1b,t2.xlarge,,,,,,0.24,0.17600000000000002,0.21100000000000002,0.18,0.159,0.19,0.162,0.133,0.141
1207,ap-southeast-1b,t2.2xlarge,,,,,,0.48,0.353,0.42100000000000004,0.36,0.318,0.379,0.324,0.265,0.282
1208,ap-southeast-1b,hs1.8xlarge,,,,,,5.57,2.6460000000000004,3.158,2.7,,,,1.88,2.0
1209,us-east-1d,t2.nano,,,,,,0.0059,0.004,0.005,0.004,0.004,0.004,0.004,0.003,0.003
1210,us-east-1d,t2.micro,,,,,,0.012,0.008,0.009000000000000001,0.008,0.006999999999999999,0.008,0.006999999999999999,0.005,0.005
1211,us-east-1d,t2.small,,,,,,0.023,0.016,0.018000000000000002,0.016,0.013999999999999999,0.016,0.013999999999999999,0.01,0.011000000000000001
1212,us-east-1d,t2.medium,,,,,,0.047,0.031,0.036000000000000004,0.032,0.027999999999999997,0.032,0.028999999999999998,0.021,0.022000000000000002
1213,us-east-1d,t2.large,,,,,,0.094,0.063,0.07200000000000001,0.064,0.057,0.065,0.057999999999999996,0.040999999999999995,0.044000000000000004
1214,us-east-1d,t2.xlarge,,,,,,0.188,0.126,0.15,0.128,0.113,0.135,0.11599999999999999,0.083,0.08900000000000001
1215,us-east-1d,t2.2xlarge,,,,,,0.376,0.252,0.3,0.257,0.226,0.27,0.231,0.16699999999999998,0.177
1216,us-east-1d,r4.xlarge,,,,,,0.266,0.156,0.187,0.16,0.141,0.168,0.14400000000000002,0.1,0.106
1217,us-east-1d,r4.2xlarge,,,,,,0.532,0.313,0.373,0.319,0.282,0.336,0.287,0.2,0.213
